,sample,timeSinceboot,ADC0,ADC1,ADC2
3838,16.0,189391200.0,1.042529,0.674341,0.677563
3839,16.0,189396219.0,2.041553,0.722681,0.671924
3840,15.0,189401236.0,1.326123,0.646948,0.632446
3841,14.0,189406254.0,1.949707,0.725098,0.674341
3842,12.0,189416290.0,1.608105,0.662256,0.635669
3843,11.0,189421308.0,0.844336,0.647754,0.663061
3844,10.0,189426326.0,1.948901,0.723486,0.681592
3845,9.0,189431344.0,1.616162,0.678369,0.649365
3846,8.0,189436362.0,1.171435,0.650171,0.646143
3847,6.0,189446398.0,1.324512,0.678369,0.66709
3848,5.0,189451416.0,2.070557,0.687231,0.635669
3849,4.0,189456434.0,1.372046,0.692065,0.674341
3850,3.0,189461452.0,1.206885,0.680786,0.677563
3851,18.0,189481571.0,2.067334,0.700122,0.647754
3852,17.0,189486595.0,1.276172,0.664673,0.650977
3853,16.0,189491614.0,1.948096,0.730737,0.682397
3854,15.0,189496633.0,1.817578,0.71543,0.670312
3855,15.0,189501651.0,1.54043,0.668701,0.635669
3856,14.0,189506669.0,1.413135,0.700122,0.675146
3857,13.0,189511687.0,2.095532,0.738794,0.678369
3858,12.0,189516705.0,1.244751,0.649365,0.634863
3859,11.0,189521723.0,2.071362,0.730737,0.671924
3860,10.0,189526742.0,1.374463,0.703345,0.680786
3861,9.0,189531761.0,1.482422,0.671118,0.645337
3862,8.0,189536779.0,1.398633,0.671924,0.651782
3863,6.0,189546815.0,1.07395,0.659033,0.663867
3864,5.0,189551833.0,1.79502,0.668701,0.638086
3865,4.0,189556851.0,1.385742,0.689648,0.676758
3866,2.0,189566887.0,1.600049,0.654199,0.635669
3867,1.0,189571905.0,1.471143,0.68562,0.670312
3868,0.0,189576943.0,1.637915,0.708179,0.67998
3869,18.0,189581978.0,1.520288,0.664673,0.646143
3870,17.0,189587002.0,1.527539,0.677563,0.654199
3871,16.0,189592021.0,1.442139,0.696899,0.678369
3872,15.0,189597039.0,1.513037,0.682397,0.659839
3873,14.0,189602057.0,1.530762,0.659839,0.636475
3874,13.0,189612093.0,1.502563,0.693677,0.673535
3875,12.0,189617111.0,1.62583,0.660645,0.634058
3876,11.0,189622129.0,1.454224,0.687231,0.671924
3877,10.0,189627149.0,1.508203,0.698511,0.680786
3878,9.0,189632168.0,1.559766,0.662256,0.642114
3879,8.0,189637186.0,1.42522,0.671118,0.658228
3880,7.0,189642204.0,1.405078,0.69126,0.67998
3881,6.0,189647222.0,1.582324,0.67998,0.660645
3882,3.0,189662276.0,1.495312,0.690454,0.673535
3883,2.0,189667294.0,1.475171,0.64856,0.632446
3884,0.0,189677350.0,1.509814,0.694482,0.675146
3885,18.0,189682383.0,1.568628,0.659033,0.638086
3886,17.0,189687404.0,1.438916,0.673535,0.658228
3887,16.0,189692423.0,1.50498,0.697705,0.679175
3888,15.0,189697442.0,1.558154,0.677563,0.655811
3889,14.0,189702460.0,1.490479,0.656616,0.641309
3890,13.0,189707478.0,1.480005,0.694482,0.67998
3891,12.0,189712496.0,1.53479,0.69126,0.673535
3892,12.0,189717514.0,1.536401,0.652588,0.635669
3893,11.0,189722532.0,1.450195,0.686426,0.671924
3894,10.0,189727553.0,1.511426,0.694482,0.677563
3895,9.0,189732571.0,1.563794,0.659033,0.638086
3896,7.0,189742607.0,1.508203,0.696899,0.677563
3897,6.0,189747625.0,1.526733,0.672729,0.652588
3898,5.0,189752643.0,1.504175,0.660645,0.64292
3899,4.0,189757661.0,1.480005,0.694482,0.679175
3900,3.0,189762679.0,1.539624,0.690454,0.672729
3901,2.0,189767697.0,1.533984,0.652588,0.635669
3902,1.0,189772715.0,1.440527,0.686426,0.674341
3903,0.0,189777756.0,1.51626,0.690454,0.677563
3904,18.0,189782791.0,1.554932,0.655005,0.638086
3905,17.0,189787814.0,1.437305,0.675146,0.663867
3906,16.0,189792833.0,1.496924,0.696899,0.681592
3907,15.0,189797851.0,1.566211,0.672729,0.654199
3908,13.0,189807887.0,1.484839,0.696094,0.67998
3909,12.0,189812905.0,1.545264,0.689648,0.671118
3910,11.0,189817923.0,1.524316,0.652588,0.634863
3911,10.0,189822941.0,1.458252,0.689648,0.674341
3912,8.0,189837996.0,1.428442,0.678369,0.664673
3913,7.0,189843014.0,1.520288,0.697705,0.67998
3914,6.0,189848032.0,1.554126,0.670312,0.649365
3915,5.0,189853050.0,1.492895,0.665479,0.647754
3916,4.0,189858068.0,1.454224,0.694482,0.67998
3917,3.0,189863086.0,1.555737,0.688037,0.672729
3918,1.0,189873122.0,1.457446,0.689648,0.676758
3919,0.0,189878161.0,1.528345,0.692871,0.677563
3920,18.0,189883197.0,1.576685,0.655005,0.636475
3921,17.0,189888219.0,1.384131,0.679175,0.670312
3922,16.0,189893237.0,1.535596,0.698511,0.681592
3923,15.0,189898255.0,1.560571,0.671118,0.649365
3924,14.0,189903273.0,1.456641,0.668701,0.652588
3925,13.0,189908291.0,1.501758,0.699316,0.67998
3926,12.0,189913309.0,1.543652,0.688843,0.667895
3927,11.0,189918327.0,1.50498,0.654199,0.634863
3928,10.0,189923345.0,1.461475,0.692065,0.675146
3929,9.0,189928364.0,1.52915,0.694482,0.675146
3930,8.0,189938401.0,1.441333,0.684009,0.668701
3931,7.0,189943419.0,1.513037,0.696899,0.680786
3932,6.0,189948437.0,1.57749,0.66709,0.647754
3933,5.0,189953455.0,1.460669,0.667895,0.655005
3934,4.0,189958473.0,1.490479,0.696094,0.680786
3935,3.0,189963491.0,1.543652,0.684009,0.666284
3936,2.0,189968509.0,1.466309,0.651782,0.638086
3937,1.0,189973527.0,1.479199,0.692065,0.677563
3938,0.0,189978564.0,1.546875,0.684814,0.665479
3939,18.0,189983597.0,1.561377,0.655811,0.636475
3940,17.0,189988620.0,1.455029,0.687231,0.671118
3941,16.0,189993638.0,1.394604,0.692065,0.678369
3942,15.0,189998656.0,1.587158,0.667895,0.642114
3943,14.0,190003674.0,1.477588,0.674341,0.655005
3944,13.0,190008692.0,1.528345,0.702539,0.680786
3945,11.0,190018728.0,1.480005,0.658228,0.638892
3946,10.0,190023746.0,1.499341,0.697705,0.677563
3947,9.0,190028770.0,1.515454,0.694482,0.674341
3948,8.0,190033789.0,1.386548,0.647754,0.634863
3949,7.0,190038807.0,1.347876,0.681592,0.671118
3950,7.0,190043825.0,1.525122,0.697705,0.67998
3951,6.0,190048843.0,1.53479,0.662256,0.643726
3952,5.0,190053861.0,1.466309,0.675146,0.659033
3953,4.0,190058879.0,1.533984,0.700928,0.681592
3954,2.0,190068915.0,1.567822,0.664673,0.64292
3955,1.0,190073933.0,1.562183,0.703345,0.67998
3956,0.0,190078969.0,1.556543,0.696094,0.674341
3957,18.0,190084004.0,1.654834,0.664673,0.63728
3958,17.0,190089026.0,1.379297,0.688037,0.673535
3959,16.0,190094044.0,1.554932,0.702539,0.67998
3960,15.0,190099062.0,1.586352,0.665479,0.641309
3961,13.0,190109098.0,1.480811,0.699316,0.677563
3962,12.0,190114116.0,1.579102,0.683203,0.657422
3963,11.0,190119134.0,1.511426,0.664673,0.642114
3964,10.0,190124152.0,1.490479,0.697705,0.677563
3965,8.0,190134188.0,1.548486,0.655005,0.634058
3966,7.0,190139206.0,1.404272,0.68562,0.671924
3967,6.0,190144224.0,1.558154,0.698511,0.677563
3968,6.0,190149242.0,1.572656,0.660645,0.639697
3969,5.0,190154260.0,1.459058,0.677563,0.662256
3970,1.0,190174332.0,1.475977,0.694482,0.67998
3971,0.0,190179371.0,1.527539,0.688037,0.671118
3972,18.0,190184405.0,1.509814,0.651782,0.635669
3973,17.0,190189429.0,1.459058,0.688037,0.674341
3974,16.0,190194447.0,1.471948,0.692065,0.679175
3975,15.0,190199465.0,1.598437,0.659839,0.640503
3976,14.0,190204483.0,1.444556,0.677563,0.665479
3977,13.0,190209501.0,1.488867,0.696094,0.681592
3978,12.0,190214519.0,1.57749,0.672729,0.654199
3979,11.0,190219537.0,1.471143,0.662256,0.649365
3980,10.0,190224555.0,1.457446,0.692871,0.681592
3981,9.0,190229577.0,1.512231,0.68562,0.671924
3982,8.0,190234597.0,1.528345,0.652588,0.638086
3983,7.0,190239615.0,1.464697,0.688037,0.675146
3984,6.0,190244633.0,1.530762,0.693677,0.678369
3985,5.0,190249651.0,1.57749,0.659033,0.638086
3986,4.0,190254669.0,1.471948,0.67998,0.666284
3987,3.0,190264705.0,1.595215,0.671924,0.651782
3988,2.0,190269723.0,1.475171,0.665479,0.649365
3989,1.0,190274741.0,1.445361,0.692871,0.67998
3990,0.0,190279778.0,1.561377,0.68562,0.668701
3991,18.0,190284811.0,1.520288,0.652588,0.635669
3992,17.0,190289834.0,1.476782,0.69126,0.675952
3993,16.0,190294853.0,1.533984,0.694482,0.677563
3994,15.0,190299872.0,1.581519,0.658228,0.638086
3995,14.0,190304891.0,1.448584,0.683203,0.668701
3996,13.0,190309909.0,1.509814,0.696899,0.67998
3997,12.0,190314927.0,1.556543,0.667895,0.647754
3998,11.0,190319945.0,1.455835,0.66709,0.651782
3999,9.0,190329981.0,1.570239,0.688037,0.666284
4000,8.0,190334999.0,1.514648,0.655005,0.635669
4001,7.0,190340017.0,1.450195,0.690454,0.674341
4002,6.0,190345035.0,1.529956,0.693677,0.673535
4003,2.0,190370125.0,1.439722,0.667895,0.652588
4004,1.0,190375143.0,1.495312,0.696094,0.678369
4005,0.0,190380182.0,1.571045,0.683203,0.662256
4006,18.0,190385215.0,1.562183,0.658228,0.63728
4007,17.0,190390237.0,1.391382,0.689648,0.674341
4008,16.0,190395255.0,1.538818,0.693677,0.671924
4009,15.0,190400273.0,1.575879,0.657422,0.633252
4010,14.0,190405291.0,1.453418,0.68562,0.668701
4011,13.0,190410309.0,1.519482,0.698511,0.677563
4012,12.0,190415327.0,1.568628,0.665479,0.642114
4013,11.0,190420345.0,1.442139,0.670312,0.655005
4014,10.0,190425363.0,1.488867,0.694482,0.678369
4015,9.0,190430385.0,1.55332,0.678369,0.659033
4016,8.0,190435407.0,1.528345,0.654199,0.638086
4017,6.0,190445444.0,1.488867,0.688037,0.671924
4018,5.0,190450463.0,1.558154,0.653394,0.634058
4019,3.0,190460499.0,1.533984,0.695288,0.678369
4020,2.0,190465517.0,1.517871,0.658228,0.641309
4021,1.0,190470535.0,1.519482,0.674341,0.658228
4022,1.0,190475553.0,1.495312,0.693677,0.679175
4023,18.0,190485629.0,1.492895,0.654199,0.640503
4024,17.0,190490650.0,1.448584,0.688843,0.678369
4025,16.0,190495669.0,1.546875,0.688037,0.673535
4026,15.0,190500687.0,1.525928,0.64856,0.635669
4027,14.0,190505705.0,1.502563,0.684814,0.671924
4028,13.0,190510723.0,1.543652,0.693677,0.678369
4029,12.0,190515741.0,1.606494,0.659033,0.640503
4030,10.0,190525777.0,1.562988,0.696094,0.681592
4031,9.0,190530795.0,1.579102,0.673535,0.658228
4032,8.0,190535813.0,1.485644,0.655005,0.644531
4033,7.0,190540831.0,1.446973,0.688037,0.67998
4034,6.0,190545849.0,1.508203,0.684009,0.671924
4035,5.0,190550867.0,1.550903,0.64856,0.634863
4036,4.0,190555885.0,1.473559,0.684814,0.673535
4037,2.0,190565921.0,1.604883,0.657422,0.638892
4038,18.0,190581000.0,1.572656,0.659839,0.642114
4039,17.0,190586026.0,1.477588,0.654199,0.644531
4040,17.0,190591045.0,1.461475,0.689648,0.679175
4041,16.0,190596064.0,1.550098,0.68562,0.671118
4042,15.0,190601083.0,1.506592,0.646948,0.634863
4043,14.0,190606101.0,1.468726,0.684009,0.673535
4044,13.0,190611119.0,1.538013,0.69126,0.676758
4045,11.0,190621155.0,1.451001,0.673535,0.663867
4046,10.0,190626173.0,1.524316,0.693677,0.679175
4047,9.0,190631194.0,1.579907,0.669507,0.650977
4048,8.0,190636214.0,1.43811,0.658228,0.646948
4049,7.0,190641231.0,1.502563,0.692065,0.678369
4050,6.0,190646249.0,1.550098,0.683203,0.669507
4051,4.0,190656285.0,1.43811,0.679175,0.673535
4052,3.0,190661303.0,1.518677,0.684814,0.675952
4053,2.0,190666321.0,1.587964,0.649365,0.636475
4054,1.0,190671339.0,1.442139,0.673535,0.666284
4055,18.0,190681421.0,1.59602,0.667895,0.650977
4056,17.0,190686443.0,1.471143,0.663867,0.650977
4057,16.0,190691461.0,1.496118,0.693677,0.678369
4058,15.0,190696479.0,1.518677,0.682397,0.667895
4059,15.0,190701497.0,1.479199,0.647754,0.634863
4060,14.0,190706515.0,1.460669,0.686426,0.672729
4061,13.0,190711533.0,1.573462,0.694482,0.673535
4062,11.0,190721569.0,1.442139,0.677563,0.667895
4063,10.0,190726587.0,1.550903,0.694482,0.67998
4064,9.0,190731606.0,1.557349,0.663867,0.647754
4065,8.0,190736624.0,1.41394,0.660645,0.651782
4066,7.0,190741642.0,1.52915,0.693677,0.67998
4067,6.0,190746660.0,1.57749,0.684814,0.666284
4068,5.0,190751678.0,1.509814,0.652588,0.636475
4069,4.0,190756696.0,1.442139,0.688037,0.675146
4070,3.0,190761714.0,1.52915,0.692065,0.675952
4071,2.0,190766732.0,1.554126,0.653394,0.638086
4072,1.0,190771750.0,1.440527,0.681592,0.670312
4073,0.0,190776791.0,1.521094,0.696094,0.678369
4074,18.0,190781830.0,1.567822,0.665479,0.644531
4075,17.0,190786854.0,1.468726,0.672729,0.655005
4076,16.0,190791873.0,1.492895,0.700122,0.67998
4077,15.0,190796891.0,1.536401,0.68562,0.663867
4078,14.0,190801909.0,1.475977,0.657422,0.638086
4079,14.0,190806927.0,1.48645,0.696094,0.676758
4080,13.0,190811945.0,1.538013,0.697705,0.675146
4081,12.0,190816963.0,1.522705,0.657422,0.636475
4082,11.0,190821981.0,1.458252,0.689648,0.671118
4083,10.0,190827002.0,1.479199,0.698511,0.716235
4084,7.0,190842061.0,1.561377,0.704956,0.675146
4085,5.0,190852097.0,1.451807,0.658228,0.638086
4086,4.0,190857115.0,1.496924,0.698511,0.674341
4087,3.0,190862133.0,1.557349,0.698511,0.671924
4088,1.0,190872169.0,1.438916,0.689648,0.668701
4089,0.0,190877211.0,1.55332,0.700928,0.676758
4090,18.0,190882247.0,1.575879,0.670312,0.641309
4091,17.0,190887272.0,1.440527,0.677563,0.655811
4092,16.0,190892290.0,1.452612,0.699316,0.678369
4093,15.0,190897308.0,1.537207,0.681592,0.659033
4094,14.0,190902326.0,1.466309,0.66145,0.64292
4095,13.0,190907344.0,1.484839,0.698511,0.678369
4096,12.0,190917380.0,1.54043,0.659839,0.636475
4097,11.0,190922398.0,1.399439,0.687231,0.671924
4098,10.0,190927417.0,1.550903,0.699316,0.680786
4099,9.0,190932435.0,1.563794,0.66145,0.64292
4100,4.0,190957525.0,1.49209,0.692065,0.675146
4101,3.0,190962543.0,1.549292,0.688037,0.670312
4102,2.0,190967561.0,1.524316,0.651782,0.634863
4103,1.0,190972579.0,1.444556,0.683203,0.669507
4104,18.0,190982651.0,1.592798,0.655811,0.63728
4105,17.0,190987674.0,1.459058,0.674341,0.660645
4106,16.0,190992691.0,1.505786,0.692065,0.676758
4107,15.0,190997709.0,1.524316,0.667895,0.651782
4108,14.0,191002727.0,1.476782,0.658228,0.646143
4109,13.0,191007745.0,1.463086,0.688037,0.676758
4110,12.0,191012763.0,1.542847,0.684009,0.669507
4111,11.0,191017781.0,1.543652,0.651782,0.636475
4112,11.0,191022799.0,1.463086,0.683203,0.671924
4113,10.0,191027819.0,1.52915,0.690454,0.676758
4114,8.0,191037856.0,1.476782,0.676758,0.663867
4115,6.0,191047892.0,1.52915,0.671924,0.655811
4116,5.0,191052910.0,1.451807,0.670312,0.658228
4117,4.0,191057928.0,1.511426,0.689648,0.673535
4118,18.0,191083052.0,1.521899,0.664673,0.646143
4119,17.0,191088076.0,1.509814,0.68562,0.667895
4120,16.0,191093094.0,1.525122,0.690454,0.672729
4121,15.0,191098112.0,1.547681,0.671924,0.654199
4122,14.0,191103130.0,1.489673,0.673535,0.659033
4123,12.0,191113166.0,1.507397,0.680786,0.664673
4124,11.0,191118184.0,1.50498,0.665479,0.647754
4125,10.0,191123202.0,1.506592,0.687231,0.670312
4126,10.0,191128220.0,1.522705,0.684009,0.668701
4127,9.0,191133238.0,1.480811,0.663867,0.647754
4128,8.0,191138256.0,1.459863,0.683203,0.668701
4129,7.0,191143274.0,1.545264,0.692065,0.672729
4130,3.0,191163346.0,1.548486,0.68562,0.662256
4131,2.0,191168364.0,1.538818,0.671924,0.650977
4132,0.0,191178422.0,1.50498,0.684814,0.668701
4133,18.0,191183455.0,1.525122,0.667895,0.64856
4134,17.0,191188480.0,1.48645,0.686426,0.670312
4135,16.0,191193498.0,1.497729,0.688843,0.672729
4136,15.0,191198516.0,1.525928,0.670312,0.652588
4137,14.0,191203534.0,1.481616,0.677563,0.662256
4138,13.0,191208552.0,1.509814,0.690454,0.672729
4139,12.0,191213570.0,1.536401,0.679175,0.660645
4140,11.0,191218588.0,1.478394,0.666284,0.651782
4141,10.0,191223606.0,1.489673,0.687231,0.672729
4142,7.0,191243678.0,1.495312,0.689648,0.668701
4143,6.0,191248696.0,1.531567,0.671118,0.647754
4144,5.0,191253714.0,1.49209,0.679175,0.659839
4145,4.0,191258732.0,1.521899,0.689648,0.671118
4146,3.0,191263750.0,1.525928,0.678369,0.659033
4147,2.0,191268768.0,1.502563,0.671118,0.650171
4148,1.0,191273786.0,1.497729,0.690454,0.670312
4149,0.0,191278823.0,1.533984,0.684009,0.665479
4150,18.0,191283858.0,1.509009,0.66709,0.646948
4151,17.0,191288881.0,1.480005,0.688037,0.668701
4152,16.0,191293901.0,1.523511,0.69126,0.670312
4153,15.0,191298919.0,1.542041,0.670312,0.649365
4154,14.0,191303937.0,1.479199,0.680786,0.663867
4155,13.0,191308955.0,1.506592,0.690454,0.671118
4156,12.0,191313973.0,1.525122,0.677563,0.658228
4157,11.0,191318991.0,1.495312,0.669507,0.652588
4158,10.0,191324009.0,1.509009,0.689648,0.671924
4159,9.0,191329028.0,1.509814,0.683203,0.667895
4160,8.0,191334046.0,1.493701,0.662256,0.646948
4161,7.0,191339064.0,1.502563,0.68562,0.670312
4162,5.0,191354118.0,1.492895,0.680786,0.664673
4163,4.0,191359136.0,1.521094,0.689648,0.672729
4164,3.0,191364154.0,1.550098,0.677563,0.658228
4165,1.0,191374190.0,1.471948,0.687231,0.672729
4166,0.0,191379229.0,1.50498,0.680786,0.664673
4167,18.0,191384263.0,1.533984,0.664673,0.646143
4168,17.0,191389286.0,1.523511,0.688037,0.667895
4169,16.0,191394304.0,1.507397,0.686426,0.668701
4170,15.0,191399322.0,1.517065,0.666284,0.64856
4171,14.0,191404340.0,1.472754,0.67998,0.665479
4172,13.0,191409358.0,1.529956,0.689648,0.672729
4173,12.0,191414376.0,1.535596,0.674341,0.657422
4174,11.0,191419394.0,1.46792,0.670312,0.657422
4175,10.0,191424412.0,1.521899,0.689648,0.674341
4176,9.0,191429431.0,1.530762,0.683203,0.667895
4177,7.0,191439468.0,1.493701,0.686426,0.672729
4178,6.0,191444486.0,1.503369,0.686426,0.671118
4179,5.0,191449504.0,1.538013,0.66709,0.649365
4180,5.0,191454522.0,1.484839,0.681592,0.66709
4181,4.0,191459540.0,1.528345,0.688843,0.673535
4182,1.0,191474594.0,1.495312,0.688037,0.671924
4183,0.0,191479632.0,1.526733,0.680786,0.664673
4184,18.0,191484665.0,1.509009,0.665479,0.649365
4185,17.0,191489686.0,1.529956,0.689648,0.671924
4186,16.0,191494705.0,1.535596,0.687231,0.668701
4187,15.0,191499723.0,1.533984,0.666284,0.647754
4188,14.0,191504741.0,1.477588,0.683203,0.66709
4189,13.0,191509759.0,1.509009,0.688037,0.670312
4190,12.0,191514777.0,1.538818,0.671118,0.651782
4191,11.0,191519795.0,1.480811,0.673535,0.656616
4192,10.0,191524813.0,1.512231,0.689648,0.670312
4193,9.0,191529834.0,1.519482,0.680786,0.662256
4194,8.0,191534855.0,1.49209,0.665479,0.64856
4195,7.0,191539873.0,1.479199,0.687231,0.670312
4196,6.0,191544891.0,1.509814,0.68562,0.66709
4197,5.0,191549909.0,1.517065,0.665479,0.646143
4198,3.0,191559945.0,1.537207,0.689648,0.671118
4199,2.0,191569981.0,1.46228,0.673535,0.659033
4200,1.0,191574999.0,1.507397,0.688843,0.671118
4201,0.0,191580035.0,1.533179,0.67998,0.659033
4202,18.0,191585067.0,1.497729,0.665479,0.64856
4203,17.0,191590088.0,1.509009,0.689648,0.670312
4204,16.0,191595107.0,1.533179,0.688037,0.667895
4205,15.0,191600125.0,1.519482,0.666284,0.646143
4206,14.0,191605143.0,1.485644,0.684814,0.667895
4207,13.0,191610161.0,1.522705,0.689648,0.670312
4208,12.0,191615179.0,1.554932,0.671924,0.650171
4209,11.0,191620197.0,1.475977,0.676758,0.659839
4210,10.0,191625215.0,1.488062,0.688037,0.671924
4211,8.0,191635252.0,1.477588,0.665479,0.649365
4212,7.0,191640270.0,1.512231,0.688037,0.671118
4213,6.0,191645288.0,1.547681,0.68562,0.66709
4214,5.0,191650306.0,1.528345,0.663867,0.646143
4215,4.0,191655324.0,1.497729,0.684009,0.667895
4216,2.0,191665360.0,1.537207,0.667895,0.650977
4217,2.0,191670378.0,1.469531,0.674341,0.66145
4218,1.0,191675396.0,1.501758,0.68562,0.672729
4219,0.0,191680435.0,1.521094,0.667895,0.659033
4220,18.0,191685466.0,1.492895,0.664673,0.651782
4221,17.0,191690488.0,1.498535,0.684814,0.672729
4222,16.0,191695507.0,1.51062,0.681592,0.670312
4223,15.0,191700525.0,1.51062,0.660645,0.64856
4224,14.0,191705544.0,1.490479,0.67998,0.671118
4225,13.0,191710561.0,1.51626,0.683203,0.671924
4226,12.0,191715579.0,1.556543,0.664673,0.650977
4227,11.0,191720597.0,1.480811,0.674341,0.663867
4228,10.0,191725615.0,1.50498,0.684009,0.671924
4229,9.0,191730635.0,1.519482,0.671924,0.657422
4230,8.0,191735655.0,1.484033,0.663867,0.650977
4231,7.0,191740673.0,1.514648,0.684814,0.668701
4232,6.0,191745691.0,1.538013,0.680786,0.663867
4233,5.0,191750709.0,1.522705,0.660645,0.64292
4234,2.0,191765763.0,1.521899,0.66145,0.646143
4235,1.0,191770781.0,1.471143,0.674341,0.662256
4236,1.0,191775799.0,1.519482,0.684814,0.670312
4237,0.0,191780839.0,1.548486,0.670312,0.655005
4238,17.0,191785872.0,1.495312,0.664673,0.653394
4239,17.0,191790894.0,1.518677,0.686426,0.671924
4240,16.0,191795912.0,1.537207,0.683203,0.666284
4241,15.0,191800930.0,1.494507,0.662256,0.647754
4242,14.0,191805948.0,1.474365,0.684009,0.670312
4243,13.0,191810966.0,1.506592,0.68562,0.668701
4244,12.0,191815984.0,1.54043,0.666284,0.646948
4245,11.0,191821002.0,1.480005,0.67998,0.662256
4246,9.0,191831039.0,1.544458,0.671924,0.652588
4247,8.0,191836057.0,1.475977,0.667895,0.651782
4248,7.0,191841075.0,1.503369,0.68562,0.667895
4249,6.0,191846093.0,1.525928,0.67998,0.66145
4250,5.0,191851111.0,1.505786,0.660645,0.64292
4251,4.0,191856129.0,1.491284,0.683203,0.665479
4252,3.0,191861147.0,1.535596,0.683203,0.665479
4253,2.0,191866165.0,1.530762,0.66145,0.643726
4254,1.0,191871183.0,1.482422,0.677563,0.662256
4255,0.0,191876220.0,1.515454,0.684009,0.667895
4256,18.0,191881260.0,1.550098,0.667895,0.649365
4257,17.0,191886279.0,1.479199,0.668701,0.653394
4258,17.0,191891297.0,1.489673,0.684814,0.669507
4259,16.0,191896315.0,1.518677,0.678369,0.66145
4260,15.0,191901333.0,1.509009,0.66145,0.646143
4261,14.0,191906351.0,1.503369,0.684009,0.667895
4262,13.0,191911369.0,1.512231,0.681592,0.666284
4263,12.0,191916387.0,1.527539,0.660645,0.644531
4264,11.0,191921405.0,1.475977,0.678369,0.663867
4265,10.0,191926423.0,1.51626,0.684814,0.666284
4266,9.0,191931444.0,1.524316,0.667895,0.647754
4267,8.0,191936465.0,1.483227,0.671118,0.654199
4268,7.0,191941483.0,1.507397,0.686426,0.66709
4269,6.0,191946501.0,1.517871,0.679175,0.659033
4270,5.0,191951519.0,1.502563,0.664673,0.644531
4271,3.0,191961555.0,1.518677,0.684009,0.663867
